Date,NIFTY 50,HDFC LIQUID FUND,NIFTY MIDCAP 100,Date1,,,
,,2139.23,,06/05/2012,,,
,,2138.14,,04/05/2012,,,
,,2137.58,,03/05/2012,,,
,,2136.92,,02/05/2012,,,
,,2136.47,,01/05/2012,,,
,,2135.92,,30/04/2012,,,
,,2135.45,,29/04/2012,,,
,,2134.37,,27/04/2012,,,
,,2133.86,,26/04/2012,,,
,,2133.28,,25/04/2012,,,
,,2132.74,,24/04/2012,,,
,,2132.21,,23/04/2012,,,
,,2131.86,,22/04/2012,,,
,,2130.82,,20/04/2012,,,
,,2130.3,,19/04/2012,,,
,,2129.79,,18/04/2012,,,
,,2129.19,,17/04/2012,,,
,,2128.59,,16/04/2012,,,
,,2128.05,,15/04/2012,,,
,,2126.98,,13/04/2012,,,
,,2126.4,,12/04/2012,,,
,,2125.86,,11/04/2012,,,
,,2125.27,,10/04/2012,,,
,,2124.55,,09/04/2012,,,
,,2123.78,,08/04/2012,,,
,,2121.68,,04/04/2012,,,
,,2120.59,,03/04/2012,,,
,,2118.84,,02/04/2012,,,
,,2117.13,,30/03/2012,,,
,,2115.96,,29/03/2012,,,
,,2115.67,,28/03/2012,,,
,,2114.77,,27/03/2012,,,
,,2114.07,,26/03/2012,,,
,,2113.38,,25/03/2012,,,
,,2111.63,,22/03/2012,,,
,,2111.02,,21/03/2012,,,
,,2110.43,,20/03/2012,,,
,,2109.9,,19/03/2012,,,
,,2109.36,,18/03/2012,,,
,,2108.29,,16/03/2012,,,
,,2107.77,,15/03/2012,,,
,,2107.23,,14/03/2012,,,
,,2106.69,,13/03/2012,,,
,,2106.16,,12/03/2012,,,
,,2105.65,,11/03/2012,,,
,,2104.57,,09/03/2012,,,
,,2103.92,,08/03/2012,,,
,,2103.38,,07/03/2012,,,
,,2102.83,,06/03/2012,,,
,,2102.31,,05/03/2012,,,
,,2101.77,,04/03/2012,,,
,,2100.7,,02/03/2012,,,
,,2100.13,,01/03/2012,,,
,,2099.63,,29/02/2012,,,
,,2099.08,,28/02/2012,,,
,,2098.59,,27/02/2012,,,
,,2098.07,,26/02/2012,,,
,,2097.03,,24/02/2012,,,
,,2096.51,,23/02/2012,,,
,,2096.08,,22/02/2012,,,
,,2095.56,,21/02/2012,,,
,,2095.04,,20/02/2012,,,
,,2093.45,,17/02/2012,,,
,,2092.91,,16/02/2012,,,
,,2092.39,,15/02/2012,,,
,,2091.84,,14/02/2012,,,
,,2091.31,,13/02/2012,,,
,,2090.77,,12/02/2012,,,
,,2089.71,,10/02/2012,,,
,,2089.19,,09/02/2012,,,
,,2088.66,,08/02/2012,,,
,,2088.13,,07/02/2012,,,
,,2087.6,,06/02/2012,,,
,,2087.07,,05/02/2012,,,
,,2086.01,,03/02/2012,,,
,,2085.48,,02/02/2012,,,
,,2084.96,,01/02/2012,,,
,,2084.42,,31/01/2012,,,
,,2083.9,,30/01/2012,,,
,,2083.36,,29/01/2012,,,
,,2082.3,,27/01/2012,,,
,,2081.77,,26/01/2012,,,
,,2081.24,,25/01/2012,,,
,,2080.71,,24/01/2012,,,
,,2080.18,,23/01/2012,,,
,,2079.66,,22/01/2012,,,
,,2078.61,,20/01/2012,,,
,,2078.09,,19/01/2012,,,
,,2077.56,,18/01/2012,,,
,,2077.04,,17/01/2012,,,
,,2076.51,,16/01/2012,,,
,,2075.98,,15/01/2012,,,
,,2074.93,,13/01/2012,,,
,,2074.4,,12/01/2012,,,
,,2073.88,,11/01/2012,,,
,,2073.35,,10/01/2012,,,
,,2072.82,,09/01/2012,,,
,,2072.29,,08/01/2012,,,
,,2071.23,,06/01/2012,,,
,,2070.7,,05/01/2012,,,
,,2070.16,,04/01/2012,,,
,,2069.63,,03/01/2012,,,
,,2069.11,,02/01/2012,,,
,,2068.57,,01/01/2012,,,
,,2067.52,,30/12/2011,,,
,,2067,,29/12/2011,,,
,,2066.49,,28/12/2011,,,
,,2065.98,,27/12/2011,,,
,,2065.46,,26/12/2011,,,
,,2064.95,,25/12/2011,,,
,,2063.91,,23/12/2011,,,
,,2063.4,,22/12/2011,,,
,,2062.89,,21/12/2011,,,
,,2062.37,,20/12/2011,,,
,,2061.86,,19/12/2011,,,
,,2061.35,,18/12/2011,,,
,,2060.33,,16/12/2011,,,
,,2059.81,,15/12/2011,,,
,,2059.31,,14/12/2011,,,
,,2058.81,,13/12/2011,,,
,,2058.3,,12/12/2011,,,
,,2057.79,,11/12/2011,,,
,,2056.78,,09/12/2011,,,
,,2056.27,,08/12/2011,,,
,,2055.77,,07/12/2011,,,
,,2055.27,,06/12/2011,,,
,,2054.77,,05/12/2011,,,
,,2054.27,,04/12/2011,,,
,,2053.26,,02/12/2011,,,
,,2052.77,,01/12/2011,,,
,,2052.27,,30/11/2011,,,
,,2051.78,,29/11/2011,,,
,,2051.28,,28/11/2011,,,
,,2050.79,,27/11/2011,,,
,,2049.79,,25/11/2011,,,
,,2049.3,,24/11/2011,,,
,,2048.8,,23/11/2011,,,
,,2048.31,,22/11/2011,,,
,,2047.81,,21/11/2011,,,
,,2047.32,,20/11/2011,,,
,,2046.34,,18/11/2011,,,
,,2045.85,,17/11/2011,,,
,,2045.37,,16/11/2011,,,
,,2044.88,,15/11/2011,,,
,,2044.39,,14/11/2011,,,
,,2043.9,,13/11/2011,,,
,,2042.92,,11/11/2011,,,
,,2042.43,,10/11/2011,,,
,,2041.94,,09/11/2011,,,
,,2041.43,,08/11/2011,,,
,,2040.94,,07/11/2011,,,
,,2039.48,,04/11/2011,,,
,,2038.99,,03/11/2011,,,
,,2038.5,,02/11/2011,,,
,,2038.01,,01/11/2011,,,
,,2037.51,,31/10/2011,,,
,,2037.03,,30/10/2011,,,
,,2036.04,,28/10/2011,,,
,,2035.56,,27/10/2011,,,
,,2034.58,,25/10/2011,,,
,,2034.09,,24/10/2011,,,
,,2033.6,,23/10/2011,,,
,,2032.62,,21/10/2011,,,
,,2032.13,,20/10/2011,,,
,,2031.63,,19/10/2011,,,
,,2031.14,,18/10/2011,,,
,,2030.65,,17/10/2011,,,
,,2030.19,,16/10/2011,,,
,,2029.21,,14/10/2011,,,
,,2028.72,,13/10/2011,,,
,,2028.23,,12/10/2011,,,
,,2027.74,,11/10/2011,,,
,,2027.25,,10/10/2011,,,
,,2026.76,,09/10/2011,,,
,,2025.79,,07/10/2011,,,
,,2025.3,,06/10/2011,,,
,,2024.82,,05/10/2011,,,
,,2024.34,,04/10/2011,,,
,,2023.86,,03/10/2011,,,
,,2023.37,,02/10/2011,,,
,,2021.87,,29/09/2011,,,
,,2021.38,,28/09/2011,,,
,,2020.88,,27/09/2011,,,
,,2020.4,,26/09/2011,,,
,,2019.91,,25/09/2011,,,
,,2018.94,,23/09/2011,,,
,,2018.45,,22/09/2011,,,
,,2017.98,,21/09/2011,,,
,,2017.5,,20/09/2011,,,
,,2017.02,,19/09/2011,,,
,,2016.53,,18/09/2011,,,
,,2015.56,,16/09/2011,,,
,,2015.08,,15/09/2011,,,
,,2014.6,,14/09/2011,,,
,,2014.13,,13/09/2011,,,
,,2013.66,,12/09/2011,,,
,,2013.19,,11/09/2011,,,
,,2012.26,,09/09/2011,,,
,,2011.78,,08/09/2011,,,
,,2011.31,,07/09/2011,,,
,,2010.85,,06/09/2011,,,
,,2010.38,,05/09/2011,,,
,,2009.91,,04/09/2011,,,
,,2008.97,,02/09/2011,,,
,,2008.51,,01/09/2011,,,
,,2007.56,,30/08/2011,,,
,,2007.09,,29/08/2011,,,
,,2006.61,,28/08/2011,,,
,,2005.64,,26/08/2011,,,
,,2005.16,,25/08/2011,,,
,,2004.68,,24/08/2011,,,
,,2004.21,,23/08/2011,,,
,,2003.74,,22/08/2011,,,
,,2003.27,,21/08/2011,,,
,,2002.32,,19/08/2011,,,
,,2001.84,,18/08/2011,,,
,,2001.37,,17/08/2011,,,
,,2000.9,,16/08/2011,,,
,,2000.43,,15/08/2011,,,
,,1999,,12/08/2011,,,
,,1998.52,,11/08/2011,,,
,,1998.05,,10/08/2011,,,
,,1997.57,,09/08/2011,,,
,,1997.1,,08/08/2011,,,
,,1996.6,,07/08/2011,,,
,,1995.66,,05/08/2011,,,
,,1995.19,,04/08/2011,,,
,,1994.72,,03/08/2011,,,
,,1994.25,,02/08/2011,,,
,,1993.78,,01/08/2011,,,
,,1993.31,,31/07/2011,,,
,,1992.38,,29/07/2011,,,
,,1991.88,,28/07/2011,,,
,,1991.41,,27/07/2011,,,
,,1990.94,,26/07/2011,,,
,,1990.47,,25/07/2011,,,
,,1989.99,,24/07/2011,,,
,,1989.05,,22/07/2011,,,
,,1988.57,,21/07/2011,,,
,,1988.1,,20/07/2011,,,
,,1987.63,,19/07/2011,,,
,,1987.16,,18/07/2011,,,
,,1986.69,,17/07/2011,,,
,,1985.73,,15/07/2011,,,
,,1985.25,,14/07/2011,,,
,,1984.77,,13/07/2011,,,
,,1984.31,,12/07/2011,,,
,,1983.85,,11/07/2011,,,
,,1983.38,,10/07/2011,,,
,,1982.47,,08/07/2011,,,
,,1982,,07/07/2011,,,
,,1981.55,,06/07/2011,,,
,,1981.08,,05/07/2011,,,
,,1980.62,,04/07/2011,,,
,,1980.16,,03/07/2011,,,
,,1979.19,,01/07/2011,,,
,,1978.71,,30/06/2011,,,
,,1978.22,,29/06/2011,,,
,,1977.76,,28/06/2011,,,
,,1977.29,,27/06/2011,,,
,,1976.84,,26/06/2011,,,
,,1975.93,,24/06/2011,,,
,,1975.47,,23/06/2011,,,
,,1975.02,,22/06/2011,,,
,,1974.56,,21/06/2011,,,
,,1974.11,,20/06/2011,,,
,,1973.65,,19/06/2011,,,
,,1972.73,,17/06/2011,,,
,,1972.27,,16/06/2011,,,
,,1971.81,,15/06/2011,,,
,,1971.36,,14/06/2011,,,
,,1970.91,,13/06/2011,,,
,,1970.46,,12/06/2011,,,
,,1969.56,,10/06/2011,,,
,,1969.1,,09/06/2011,,,
,,1968.65,,08/06/2011,,,
,,1968.19,,07/06/2011,,,
,,1967.73,,06/06/2011,,,
,,1967.27,,05/06/2011,,,
,,1966.37,,03/06/2011,,,
,,1965.92,,02/06/2011,,,
,,1965.47,,01/06/2011,,,
,,1965.01,,31/05/2011,,,
,,1964.56,,30/05/2011,,,
,,1964.11,,29/05/2011,,,
,,1963.2,,27/05/2011,,,
,,1962.73,,26/05/2011,,,
,,1962.27,,25/05/2011,,,
,,1961.81,,24/05/2011,,,
,,1961.36,,23/05/2011,,,
,,1960.9,,22/05/2011,,,
,,1960,,20/05/2011,,,
,,1959.55,,19/05/2011,,,
,,1959.1,,18/05/2011,,,
,,1958.64,,17/05/2011,,,
,,1958.18,,16/05/2011,,,
,,1957.73,,15/05/2011,,,
,,1956.82,,13/05/2011,,,
,,1956.37,,12/05/2011,,,
,,1955.92,,11/05/2011,,,
,,1955.48,,10/05/2011,,,
,,1955.03,,09/05/2011,,,
,,1954.58,,08/05/2011,,,
,,1953.71,,06/05/2011,,,
,,1953.27,,05/05/2011,,,
,,1952.84,,04/05/2011,,,
,,1952.4,,03/05/2011,,,
,,1951.97,,02/05/2011,,,
,,1951.53,,01/05/2011,,,
,,1950.65,,29/04/2011,,,
,,1950.21,,28/04/2011,,,
,,1949.78,,27/04/2011,,,
,,1949.36,,26/04/2011,,,
,,1948.92,,25/04/2011,,,
,,1948.47,,24/04/2011,,,
,,1947.14,,21/04/2011,,,
,,1946.69,,20/04/2011,,,
,,1946.26,,19/04/2011,,,
,,1945.83,,18/04/2011,,,
,,1945.41,,17/04/2011,,,
,,1944.57,,15/04/2011,,,
,,1944.15,,14/04/2011,,,
,,1943.73,,13/04/2011,,,
,,1943.31,,12/04/2011,,,
,,1942.88,,11/04/2011,,,
,,1942.48,,10/04/2011,,,
,,1941.69,,08/04/2011,,,
,,1941.3,,07/04/2011,,,
,,1940.96,,06/04/2011,,,
,,1940.57,,05/04/2011,,,
,,1940.18,,04/04/2011,,,
,,1938.03,,31/03/2011,,,
,,1937.47,,30/03/2011,,,
,,1936.98,,29/03/2011,,,
,,1936.49,,28/03/2011,,,
,,1936.04,,27/03/2011,,,
,,1935.09,,25/03/2011,,,
,,1934.62,,24/03/2011,,,
,,1934.18,,23/03/2011,,,
,,1933.73,,22/03/2011,,,
,,1933.3,,21/03/2011,,,
,,1932.86,,20/03/2011,,,
,,1931.96,,18/03/2011,,,
,,1931.52,,17/03/2011,,,
,,1931.08,,16/03/2011,,,
,,1930.63,,15/03/2011,,,
,,1930.19,,14/03/2011,,,
,,1929.76,,13/03/2011,,,
,,1928.91,,11/03/2011,,,
,,1928.5,,10/03/2011,,,
,,1928.06,,09/03/2011,,,
,,1927.65,,08/03/2011,,,
,,1927.23,,07/03/2011,,,
,,1926.81,,06/03/2011,,,
,,1925.94,,04/03/2011,,,
,,1925.49,,03/03/2011,,,
,,1925.07,,02/03/2011,,,
,,1924.66,,01/03/2011,,,
,,1924.25,,28/02/2011,,,
,,1923.83,,27/02/2011,,,
,,1922.98,,25/02/2011,,,
,,1922.56,,24/02/2011,,,
,,1922.13,,23/02/2011,,,
,,1921.71,,22/02/2011,,,
,,1921.29,,21/02/2011,,,
,,1920.87,,20/02/2011,,,
,,1920.04,,18/02/2011,,,
,,1919.63,,17/02/2011,,,
,,1919.21,,16/02/2011,,,
,,1918.8,,15/02/2011,,,
,,1918.38,,14/02/2011,,,
,,1917.96,,13/02/2011,,,
,,1917.14,,11/02/2011,,,
,,1916.72,,10/02/2011,,,
,,1916.3,,09/02/2011,,,
,,1915.89,,08/02/2011,,,
,,1915.48,,07/02/2011,,,
,,1915.07,,06/02/2011,,,
,,1914.26,,04/02/2011,,,
,,1913.86,,03/02/2011,,,
,,1913.46,,02/02/2011,,,
,,1913.05,,01/02/2011,,,
,,1912.64,,31/01/2011,,,
,,1912.22,,30/01/2011,,,
,,1911.41,,28/01/2011,,,
,,1911,,27/01/2011,,,
,,1910.6,,26/01/2011,,,
,,1910.19,,25/01/2011,,,
,,1909.79,,24/01/2011,,,
,,1909.38,,23/01/2011,,,
,,1908.58,,21/01/2011,,,
,,1908.19,,20/01/2011,,,
,,1907.78,,19/01/2011,,,
,,1907.38,,18/01/2011,,,
,,1906.97,,17/01/2011,,,
,,1906.57,,16/01/2011,,,
,,1905.77,,14/01/2011,,,
,,1905.37,,13/01/2011,,,
,,1904.96,,12/01/2011,,,
,,1904.56,,11/01/2011,,,
,,1904.17,,10/01/2011,,,
,,1903.79,,09/01/2011,,,
,,1903.04,,07/01/2011,,,
,,1902.66,,06/01/2011,,,
,,1902.29,,05/01/2011,,,
,,1901.89,,04/01/2011,,,
,,1901.51,,03/01/2011,,,
,,1901.11,,02/01/2011,,,
,,1900.32,,31/12/2010,,,
,,1899.92,,30/12/2010,,,
,,1899.53,,29/12/2010,,,
,,1899.12,,28/12/2010,,,
,,1898.75,,27/12/2010,,,
,,1898.37,,26/12/2010,,,
,,1897.62,,24/12/2010,,,
,,1897.24,,23/12/2010,,,
,,1896.89,,22/12/2010,,,
,,1896.51,,21/12/2010,,,
,,1896.14,,20/12/2010,,,
,,1895.79,,19/12/2010,,,
,,1894.72,,16/12/2010,,,
,,1894.37,,15/12/2010,,,
,,1894.01,,14/12/2010,,,
,,1893.65,,13/12/2010,,,
,,1893.31,,12/12/2010,,,
,,1892.63,,10/12/2010,,,
,,1892.29,,09/12/2010,,,
,,1891.96,,08/12/2010,,,
,,1891.63,,07/12/2010,,,
,,1891.3,,06/12/2010,,,
,,1890.97,,05/12/2010,,,
,,1890.32,,03/12/2010,,,
,,1890,,02/12/2010,,,
,,1889.68,,01/12/2010,,,
